recency,frequency,monetary,cluster,Segment
60,18,14049.87,0,Champions
2,3,1479.22,1,Lost Customers
73,8,2776.67,3,New/Promising
739,1,148.3,2,At-Risk Loyalists
4,11,8095.8,0,Champions
85,4,2497.88,3,New/Promising
12,2,388.79,1,Lost Customers
23,13,4920.67,0,Champions
214,5,3484.09,3,New/Promising
381,1,409.98,2,At-Risk Loyalists
478,1,52.05,2,At-Risk Loyalists
18,1,161.67000000000002,1,Lost Customers
239,2,421.48,2,At-Risk Loyalists
2,14,7451.13,0,Champions
78,4,1793.48,3,New/Promising
217,6,945.9300000000001,3,New/Promising
590,1,160.75,2,At-Risk Loyalists
737,1,87.30000000000001,2,At-Risk Loyalists
376,1,333.81,2,At-Risk Loyalists
33,4,498.53,1,Lost Customers
41,11,1894.34,0,Champions
540,5,1529.49,3,New/Promising
7,28,8371.98,0,Champions
53,18,5394.86,0,Champions
23,14,4559.150000000001,0,Champions
57,1,390.07,1,Lost Customers
130,6,733.2,3,New/Promising
174,4,1060.8,3,New/Promising
559,1,395.33,2,At-Risk Loyalists
6,11,4073.2400000000002,0,Champions
312,1,218.52,2,At-Risk Loyalists
60,1,81.44,2,At-Risk Loyalists
21,6,3175.12,0,Champions
598,2,1130.21,2,At-Risk Loyalists
33,7,2383.67,3,New/Promising
15,4,1568.63,1,Lost Customers
18,8,6067.8,0,Champions
603,1,254.0,2,At-Risk Loyalists
479,1,296.36,2,At-Risk Loyalists
81,1,75.75,2,At-Risk Loyalists
6,10,2455.52,0,Champions
170,2,503.59999999999997,2,At-Risk Loyalists
2,7,998.49,1,Lost Customers
31,7,2057.39,3,New/Promising
36,9,2361.9700000000003,0,Champions
424,3,1265.58,3,New/Promising
19,1,285.56,1,Lost Customers
31,2,547.0600000000001,1,Lost Customers
647,2,842.4,2,At-Risk Loyalists
276,6,615.17,3,New/Promising
87,6,3168.94,3,New/Promising
120,5,1824.49,3,New/Promising
373,2,541.25,2,At-Risk Loyalists
1,20,6028.6,0,Champions
219,12,4149.79,3,New/Promising
65,3,331.65999999999997,1,Lost Customers
61,5,2216.37,3,New/Promising
138,3,1578.89,3,New/Promising
21,1,166.08,1,Lost Customers
12,16,5703.52,0,Champions
25,12,4867.72,0,Champions
37,4,1207.56,1,Lost Customers
277,1,117.55,2,At-Risk Loyalists
11,9,3652.48,0,Champions
73,5,1674.69,3,New/Promising
430,1,126.0,2,At-Risk Loyalists
26,2,595.42,1,Lost Customers
17,14,3834.79,0,Champions
141,2,359.47,2,At-Risk Loyalists
662,2,412.92,2,At-Risk Loyalists
26,17,5175.83,0,Champions
19,4,1166.23,1,Lost Customers
493,1,563.1,2,At-Risk Loyalists
4,5,2047.8,1,Lost Customers
66,9,3950.7,3,New/Promising
1,2,347.75,1,Lost Customers
43,10,6142.35,0,Champions
228,1,205.7,2,At-Risk Loyalists
16,5,2403.34,1,Lost Customers
50,7,5778.63,0,Champions
2,13,4233.58,0,Champions
74,2,851.7,1,Lost Customers
1,70,38259.6,0,Champions
4,10,2765.84,0,Champions
2,54,36692.91,0,Champions
264,2,599.76,2,At-Risk Loyalists
53,7,3577.61,3,New/Promising
24,3,497.45,1,Lost Customers
597,5,731.2,3,New/Promising
10,11,4456.78,0,Champions
386,3,819.01,3,New/Promising
44,1,239.41,1,Lost Customers
17,12,5943.17,0,Champions
7,9,8296.81,0,Champions
421,1,432.68,2,At-Risk Loyalists
394,1,304.2,2,At-Risk Loyalists
388,2,317.08,2,At-Risk Loyalists
30,20,7448.1,0,Champions
358,4,780.0500000000001,3,New/Promising
127,12,2975.8,3,New/Promising
137,1,200.47,2,At-Risk Loyalists
142,3,1695.97,3,New/Promising
132,5,1746.04,3,New/Promising
38,27,7679.59,0,Champions
236,1,338.95,2,At-Risk Loyalists
261,1,154.95,2,At-Risk Loyalists
477,2,442.0,2,At-Risk Loyalists
17,14,6679.97,0,Champions
253,1,417.95,2,At-Risk Loyalists
30,6,3144.04,3,New/Promising
35,4,1094.84,1,Lost Customers
169,2,885.19,3,New/Promising
3,11,2083.9,0,Champions
4,31,20749.98,0,Champions
185,8,609.3000000000001,3,New/Promising
188,4,887.9300000000001,3,New/Promising
170,5,671.01,3,New/Promising
424,1,293.5,2,At-Risk Loyalists
11,2,385.1,1,Lost Customers
45,1,522.91,1,Lost Customers
382,4,1198.09,3,New/Promising
321,5,1410.18,3,New/Promising
201,2,489.59999999999997,2,At-Risk Loyalists
23,24,15956.97,0,Champions
421,1,376.92,2,At-Risk Loyalists
232,2,439.18,2,At-Risk Loyalists
38,15,5396.04,0,Champions
26,10,2768.91,0,Champions
659,1,307.21000000000004,2,At-Risk Loyalists
96,5,4430.36,3,New/Promising
127,7,3378.4000000000005,3,New/Promising
71,3,1033.0,3,New/Promising
16,11,3439.08,0,Champions
395,7,1092.06,3,New/Promising
15,1,1060.25,1,Lost Customers
4,5,4238.76,0,Champions
596,1,438.65000000000003,2,At-Risk Loyalists
3,20,7773.8,0,Champions
79,6,1708.99,3,New/Promising
373,8,2470.39,3,New/Promising
39,2,692.19,1,Lost Customers
54,6,1442.32,3,New/Promising
2,26,17244.93,0,Champions
9,3,377.44,1,Lost Customers
9,2,168.24,1,Lost Customers
19,13,4183.56,0,Champions
12,18,7730.59,0,Champions
389,6,426.9,3,New/Promising
407,2,101.1,2,At-Risk Loyalists
113,11,2098.48,3,New/Promising
448,1,229.2,2,At-Risk Loyalists
4,7,2649.14,0,Champions
478,2,600.34,2,At-Risk Loyalists
240,4,904.1800000000001,3,New/Promising
113,1,71.4,2,At-Risk Loyalists
527,1,358.15,2,At-Risk Loyalists
178,3,1026.18,3,New/Promising
5,9,1797.57,0,Champions
421,1,157.85999999999999,2,At-Risk Loyalists
359,1,80.64,2,At-Risk Loyalists
464,4,390.56,2,At-Risk Loyalists
1,13,4577.53,0,Champions
376,3,733.7,3,New/Promising
1,56,9422.45,0,Champions
19,12,5012.53,0,Champions
17,5,1276.91,1,Lost Customers
22,6,918.93,1,Lost Customers
33,1,712.78,1,Lost Customers
456,1,129.75,2,At-Risk Loyalists
263,4,86.15,2,At-Risk Loyalists
51,5,1623.64,3,New/Promising
159,4,530.8,3,New/Promising
381,2,299.61,2,At-Risk Loyalists
15,2,413.05,1,Lost Customers
8,7,3509.51,0,Champions
13,17,7103.08,0,Champions
199,5,1143.27,3,New/Promising
57,4,387.41,1,Lost Customers
11,3,384.77,1,Lost Customers
514,2,585.27,2,At-Risk Loyalists
97,9,3328.05,3,New/Promising
255,1,56.4,2,At-Risk Loyalists
387,2,338.56,2,At-Risk Loyalists
25,3,665.86,1,Lost Customers
662,1,197.70000000000002,2,At-Risk Loyalists
21,3,658.57,1,Lost Customers
667,3,352.91,2,At-Risk Loyalists
159,2,188.02,2,At-Risk Loyalists
383,2,679.02,2,At-Risk Loyalists
72,3,379.91,1,Lost Customers
550,1,112.86,2,At-Risk Loyalists
53,3,403.38,1,Lost Customers
85,2,278.74,2,At-Risk Loyalists
153,4,2601.4700000000003,3,New/Promising
74,2,1117.9,1,Lost Customers
281,2,397.15,2,At-Risk Loyalists
27,20,2783.61,0,Champions
30,1,106.1,1,Lost Customers
467,2,370.05,2,At-Risk Loyalists
25,1,323.04,1,Lost Customers
687,2,147.3,2,At-Risk Loyalists
180,2,350.39,2,At-Risk Loyalists
40,7,1361.99,3,New/Promising
22,8,1985.87,0,Champions
582,1,183.09,2,At-Risk Loyalists
22,20,6341.89,0,Champions
37,9,1199.01,3,New/Promising
451,3,798.3299999999999,3,New/Promising
82,10,5053.12,3,New/Promising
392,1,184.66,2,At-Risk Loyalists
376,3,385.23,2,At-Risk Loyalists
74,2,927.03,1,Lost Customers
11,1,546.04,1,Lost Customers
395,3,437.87,2,At-Risk Loyalists
549,4,262.64,2,At-Risk Loyalists
16,20,11337.39,0,Champions
669,2,374.81,2,At-Risk Loyalists
4,47,9609.8,0,Champions
13,7,1165.8899999999999,1,Lost Customers
14,5,1770.8799999999999,1,Lost Customers
375,2,1617.32,3,New/Promising
393,1,591.96,2,At-Risk Loyalists
37,6,112.32,1,Lost Customers
4,6,807.85,1,Lost Customers
738,1,130.18,2,At-Risk Loyalists
72,12,6612.5199999999995,0,Champions
374,1,183.56,2,At-Risk Loyalists
406,1,334.62,2,At-Risk Loyalists
420,5,2188.5,3,New/Promising
421,2,494.25,2,At-Risk Loyalists
51,1,298.4,1,Lost Customers
599,4,731.96,3,New/Promising
374,1,134.59,2,At-Risk Loyalists
5,6,2388.05,0,Champions
23,4,1820.09,1,Lost Customers
299,5,4756.74,3,New/Promising
2,3,398.7,1,Lost Customers
33,1,35.400000000000006,2,At-Risk Loyalists
50,1,155.37,2,At-Risk Loyalists
723,1,342.36,2,At-Risk Loyalists
415,2,730.47,2,At-Risk Loyalists
3,3,350.64,1,Lost Customers
47,1,110.21000000000001,2,At-Risk Loyalists
42,8,1593.38,3,New/Promising
27,13,6722.900000000001,0,Champions
42,1,338.8,1,Lost Customers
444,1,185.72,2,At-Risk Loyalists
2,211,70884.07,0,Champions
602,1,430.69,2,At-Risk Loyalists
303,2,326.23,2,At-Risk Loyalists
107,1,51.559999999999995,2,At-Risk Loyalists
555,4,598.19,3,New/Promising
85,1,2033.1,3,New/Promising
516,2,129.69,2,At-Risk Loyalists
81,30,3650.9,0,Champions
218,8,1063.76,3,New/Promising
372,155,56600.08,0,Champions
422,6,1563.34,3,New/Promising
12,5,663.21,1,Lost Customers
407,3,1608.19,3,New/Promising
185,6,1071.45,3,New/Promising
373,1,417.94,2,At-Risk Loyalists
2,4,1418.03,1,Lost Customers
4,24,28682.24,0,Champions
6,30,12797.65,0,Champions
305,1,148.21,2,At-Risk Loyalists
369,4,1015.54,3,New/Promising
3,18,5127.69,0,Champions
324,4,1279.09,3,New/Promising
59,12,5745.2,0,Champions
13,5,924.32,1,Lost Customers
31,46,26374.39,0,Champions
143,3,1134.95,3,New/Promising
30,15,1621.2800000000002,0,Champions
386,1,234.65,2,At-Risk Loyalists
107,7,1036.16,3,New/Promising
2,13,3108.15,0,Champions
205,5,1118.99,3,New/Promising
382,1,235.87,2,At-Risk Loyalists
80,18,6515.88,0,Champions
185,6,683.46,3,New/Promising
688,1,167.1,2,At-Risk Loyalists
400,3,3424.02,3,New/Promising
170,1,237.61,2,At-Risk Loyalists
44,3,1412.33,1,Lost Customers
174,1,178.51999999999998,2,At-Risk Loyalists
365,3,824.9200000000001,3,New/Promising
304,1,133.35000000000002,2,At-Risk Loyalists
379,2,313.46,2,At-Risk Loyalists
3,7,995.85,1,Lost Customers
4,20,3072.89,0,Champions
12,1,190.19,1,Lost Customers
32,6,1608.38,3,New/Promising
129,1,111.35,2,At-Risk Loyalists
21,25,1820.44,0,Champions
212,7,774.87,3,New/Promising
323,2,602.09,2,At-Risk Loyalists
162,1,203.85999999999999,2,At-Risk Loyalists
56,3,244.1,1,Lost Customers
225,1,112.25,2,At-Risk Loyalists
72,18,2453.38,0,Champions
44,1,98.0,2,At-Risk Loyalists
23,1,256.32,1,Lost Customers
173,9,2585.0,3,New/Promising
85,4,299.18,1,Lost Customers
159,1,155.8,2,At-Risk Loyalists
190,2,112.19999999999999,2,At-Risk Loyalists
29,3,260.08,1,Lost Customers
547,1,216.39999999999998,2,At-Risk Loyalists
394,1,381.09000000000003,2,At-Risk Loyalists
21,1,191.67,1,Lost Customers
71,13,2383.52,3,New/Promising
247,1,72.9,2,At-Risk Loyalists
641,1,291.76,2,At-Risk Loyalists
374,5,1411.54,3,New/Promising
737,1,132.55,2,At-Risk Loyalists
726,1,261.7,2,At-Risk Loyalists
9,1,366.23,1,Lost Customers
310,6,375.5,3,New/Promising
59,14,3479.64,0,Champions
4,1,336.43,1,Lost Customers
551,1,242.13,2,At-Risk Loyalists
629,2,43.87,2,At-Risk Loyalists
45,3,341.28,1,Lost Customers
501,3,396.39,2,At-Risk Loyalists
88,2,1840.32,3,New/Promising
4,54,24516.46,0,Champions
64,10,2423.5,3,New/Promising
543,1,170.4,2,At-Risk Loyalists
282,3,497.0,2,At-Risk Loyalists
12,8,3536.7000000000003,0,Champions
373,1,488.16,2,At-Risk Loyalists
133,5,1035.49,3,New/Promising
722,1,294.0,2,At-Risk Loyalists
45,3,341.24,1,Lost Customers
11,12,3082.1,0,Champions
36,13,4275.22,0,Champions
134,14,3437.29,3,New/Promising
29,3,1331.57,1,Lost Customers
632,1,114.69,2,At-Risk Loyalists
52,3,1049.15,1,Lost Customers
138,7,686.14,3,New/Promising
5,1,389.84,1,Lost Customers
9,7,4301.22,0,Champions
420,1,144.29,2,At-Risk Loyalists
160,1,99.14,2,At-Risk Loyalists
49,16,30393.19,0,Champions
131,4,1433.28,3,New/Promising
8,1,77.50000000000001,1,Lost Customers
423,1,75.41,2,At-Risk Loyalists
697,3,360.35,2,At-Risk Loyalists
233,2,149.57999999999998,2,At-Risk Loyalists
37,1,176.68,1,Lost Customers
147,1,358.56000000000006,2,At-Risk Loyalists
1,118,118628.08,0,Champions
72,7,1432.81,3,New/Promising
40,4,1636.0800000000002,1,Lost Customers
378,4,819.61,3,New/Promising
540,1,160.82,2,At-Risk Loyalists
5,19,3966.05,0,Champions
199,6,949.9,3,New/Promising
249,1,12.75,2,At-Risk Loyalists
66,1,111.68,2,At-Risk Loyalists
117,2,973.88,3,New/Promising
592,1,140.75,2,At-Risk Loyalists
171,3,135.08,2,At-Risk Loyalists
21,100,2995.54,0,Champions
142,4,687.42,3,New/Promising
471,4,651.51,3,New/Promising
32,2,733.46,1,Lost Customers
38,29,7240.9800000000005,0,Champions
38,10,1974.42,0,Champions
372,2,357.28999999999996,2,At-Risk Loyalists
374,4,888.04,3,New/Promising
166,20,2369.94,3,New/Promising
211,1,582.59,2,At-Risk Loyalists
548,1,161.94,2,At-Risk Loyalists
242,1,136.04,2,At-Risk Loyalists
52,1,337.04,1,Lost Customers
25,6,1858.06,1,Lost Customers
15,24,7028.83,0,Champions
372,1,706.38,2,At-Risk Loyalists
29,2,1565.6299999999999,1,Lost Customers
365,4,1461.76,3,New/Promising
36,4,757.71,1,Lost Customers
166,4,1033.42,3,New/Promising
411,1,239.12,2,At-Risk Loyalists
681,1,138.18,2,At-Risk Loyalists
395,1,171.71,2,At-Risk Loyalists
145,5,1191.27,3,New/Promising
22,1,634.95,1,Lost Customers
56,1,20.8,2,At-Risk Loyalists
185,5,1003.64,3,New/Promising
12,14,489.54,1,Lost Customers
379,1,228.82999999999998,2,At-Risk Loyalists
237,6,1527.6100000000001,3,New/Promising
225,3,320.55,2,At-Risk Loyalists
389,1,254.13,2,At-Risk Loyalists
617,1,235.19,2,At-Risk Loyalists
122,11,2313.32,3,New/Promising
282,3,495.48,2,At-Risk Loyalists
380,3,482.33,2,At-Risk Loyalists
74,8,1970.6699999999998,3,New/Promising
380,3,639.24,2,At-Risk Loyalists
37,3,730.9,1,Lost Customers
564,1,124.25,2,At-Risk Loyalists
12,6,953.84,1,Lost Customers
376,4,249.92,2,At-Risk Loyalists
376,1,358.61,2,At-Risk Loyalists
362,1,169.47,2,At-Risk Loyalists
4,2,249.72,1,Lost Customers
23,4,997.86,1,Lost Customers
393,1,220.32,2,At-Risk Loyalists
70,23,19787.13,0,Champions
235,8,2155.83,3,New/Promising
257,1,174.8,2,At-Risk Loyalists
373,2,527.03,2,At-Risk Loyalists
723,1,115.3,2,At-Risk Loyalists
155,2,187.29,2,At-Risk Loyalists
28,1,166.42,1,Lost Customers
4,1,120.03,1,Lost Customers
32,7,1960.46,3,New/Promising
81,4,688.0,3,New/Promising
108,4,297.99,2,At-Risk Loyalists
52,1,38.45,2,At-Risk Loyalists
544,1,190.48000000000002,2,At-Risk Loyalists
510,2,227.06,2,At-Risk Loyalists
36,5,1651.79,3,New/Promising
153,2,389.78,2,At-Risk Loyalists
380,6,1177.72,3,New/Promising
501,2,2074.07,3,New/Promising
99,1,115.31,2,At-Risk Loyalists
583,1,192.05,2,At-Risk Loyalists
642,1,433.77,2,At-Risk Loyalists
4,2,230.64999999999998,1,Lost Customers
379,1,462.09999999999997,2,At-Risk Loyalists
334,1,73.5,2,At-Risk Loyalists
65,1,97.97,2,At-Risk Loyalists
22,3,793.7,1,Lost Customers
36,5,1276.74,1,Lost Customers
32,11,1563.6399999999999,0,Champions
154,15,167.42,3,New/Promising
556,1,149.41,2,At-Risk Loyalists
374,4,579.17,3,New/Promising
19,2,357.20000000000005,1,Lost Customers
12,38,8752.38,0,Champions
54,2,281.15,1,Lost Customers
25,3,875.97,1,Lost Customers
4,18,3505.61,0,Champions
45,1,189.4,1,Lost Customers
650,1,189.63,2,At-Risk Loyalists
381,2,342.69,2,At-Risk Loyalists
203,3,401.73,2,At-Risk Loyalists
437,2,556.52,2,At-Risk Loyalists
359,2,412.06,2,At-Risk Loyalists
634,7,2282.28,3,New/Promising
565,1,10877.18,3,New/Promising
71,3,571.07,1,Lost Customers
393,1,176.5,2,At-Risk Loyalists
7,14,11195.57,0,Champions
288,2,554.6,2,At-Risk Loyalists
393,3,1203.56,3,New/Promising
10,3,774.06,1,Lost Customers
23,3,306.46,1,Lost Customers
408,2,1185.46,3,New/Promising
22,28,6488.97,0,Champions
173,6,1632.67,3,New/Promising
391,2,186.60000000000002,2,At-Risk Loyalists
133,11,4495.03,3,New/Promising
6,29,5866.63,0,Champions
75,3,1440.4,3,New/Promising
40,1,396.33,1,Lost Customers
289,1,101.69999999999999,2,At-Risk Loyalists
26,11,4540.56,0,Champions
669,1,314.1,2,At-Risk Loyalists
258,6,1428.63,3,New/Promising
186,1,247.44,2,At-Risk Loyalists
114,12,3877.5200000000004,3,New/Promising
374,2,1509.04,3,New/Promising
23,20,5783.29,0,Champions
380,1,151.49,2,At-Risk Loyalists
8,18,4338.56,0,Champions
217,4,844.6,3,New/Promising
45,5,4242.75,3,New/Promising
19,2,1231.5,1,Lost Customers
36,3,343.45,1,Lost Customers
26,1,703.37,1,Lost Customers
398,1,470.72999999999996,2,At-Risk Loyalists
16,3,812.93,1,Lost Customers
330,4,1645.75,3,New/Promising
274,1,101.34,2,At-Risk Loyalists
98,17,14761.519999999999,0,Champions
61,1,167.67000000000002,2,At-Risk Loyalists
447,1,428.45,2,At-Risk Loyalists
422,1,349.4,2,At-Risk Loyalists
593,1,360.85,2,At-Risk Loyalists
2,18,16179.44,0,Champions
93,8,4452.71,3,New/Promising
82,13,6391.52,0,Champions
313,5,2303.09,3,New/Promising
12,6,1805.28,1,Lost Customers
8,11,4663.32,0,Champions
396,1,550.84,2,At-Risk Loyalists
127,1,168.31,2,At-Risk Loyalists
550,1,451.56,2,At-Risk Loyalists
11,5,629.16,1,Lost Customers
1,145,608821.65,0,Champions
549,1,105.8,2,At-Risk Loyalists
37,1,754.64,1,Lost Customers
38,1,113.48000000000002,2,At-Risk Loyalists
330,6,1461.46,3,New/Promising
442,1,167.13,2,At-Risk Loyalists
254,3,848.8100000000001,3,New/Promising
2,38,9893.96,0,Champions
20,2,435.43,1,Lost Customers
589,1,405.85,2,At-Risk Loyalists
12,4,775.96,1,Lost Customers
369,1,152.64000000000001,2,At-Risk Loyalists
290,1,220.1,2,At-Risk Loyalists
698,1,9.700000000000001,2,At-Risk Loyalists
68,13,2154.3,3,New/Promising
26,1,320.72,1,Lost Customers
11,29,6733.22,0,Champions
368,1,362.24,2,At-Risk Loyalists
214,1,111.15,2,At-Risk Loyalists
149,2,673.1,2,At-Risk Loyalists
8,6,1826.21,1,Lost Customers
24,3,684.59,1,Lost Customers
472,1,111.53,2,At-Risk Loyalists
30,4,1142.99,1,Lost Customers
61,1,206.82999999999998,2,At-Risk Loyalists
19,4,561.53,1,Lost Customers
537,1,420.04,2,At-Risk Loyalists
243,1,112.55000000000001,2,At-Risk Loyalists
15,3,1059.39,1,Lost Customers
632,1,222.95999999999998,2,At-Risk Loyalists
504,1,226.9,2,At-Risk Loyalists
212,1,931.4999999999999,2,At-Risk Loyalists
598,2,445.0,2,At-Risk Loyalists
29,10,1249.6200000000001,0,Champions
63,5,1631.3600000000001,3,New/Promising
551,2,145.99,2,At-Risk Loyalists
295,1,152.65,2,At-Risk Loyalists
18,6,8438.34,0,Champions
474,1,536.41,2,At-Risk Loyalists
402,2,882.47,2,At-Risk Loyalists
157,2,1019.52,3,New/Promising
117,2,1000.16,3,New/Promising
8,19,5058.0,0,Champions
13,11,5617.79,0,Champions
141,2,160.35000000000002,2,At-Risk Loyalists
46,2,179.33999999999997,1,Lost Customers
647,1,114.10000000000001,2,At-Risk Loyalists
51,7,1624.71,3,New/Promising
32,3,566.58,1,Lost Customers
135,6,1879.44,3,New/Promising
646,1,426.69,2,At-Risk Loyalists
659,1,246.22,2,At-Risk Loyalists
3,5,932.6,1,Lost Customers
75,3,371.62,1,Lost Customers
13,2,941.1700000000001,1,Lost Customers
571,1,215.35,2,At-Risk Loyalists
9,2,453.4,1,Lost Customers
301,1,530.15,2,At-Risk Loyalists
57,3,1003.88,1,Lost Customers
15,6,1803.1000000000001,1,Lost Customers
732,1,379.16,2,At-Risk Loyalists
584,1,728.84,2,At-Risk Loyalists
37,1,399.65000000000003,1,Lost Customers
177,1,302.46000000000004,2,At-Risk Loyalists
624,1,175.5,2,At-Risk Loyalists
23,3,1384.8600000000001,1,Lost Customers
176,16,3770.27,3,New/Promising
61,1,202.65,2,At-Risk Loyalists
33,9,2878.0,0,Champions
59,9,2437.31,3,New/Promising
15,52,17479.84,0,Champions
87,5,2696.36,3,New/Promising
7,2,162.5,1,Lost Customers
676,1,176.1,2,At-Risk Loyalists
358,1,476.35,2,At-Risk Loyalists
31,9,2216.87,0,Champions
129,11,6103.74,3,New/Promising
9,8,2547.55,0,Champions
5,6,1843.75,1,Lost Customers
24,5,1205.94,1,Lost Customers
463,1,291.13,2,At-Risk Loyalists
227,2,632.07,2,At-Risk Loyalists
15,1,49.8,1,Lost Customers
249,1,304.25,2,At-Risk Loyalists
723,1,329.58,2,At-Risk Loyalists
632,1,724.89,2,At-Risk Loyalists
15,6,3280.59,0,Champions
78,3,1403.73,3,New/Promising
192,5,745.62,3,New/Promising
262,2,529.4,2,At-Risk Loyalists
72,1,957.97,1,Lost Customers
165,3,1207.35,3,New/Promising
82,6,4162.04,3,New/Promising
387,1,101.16,2,At-Risk Loyalists
95,4,1464.31,3,New/Promising
576,1,230.1,2,At-Risk Loyalists
4,17,5425.56,0,Champions
684,1,344.75,2,At-Risk Loyalists
106,1,163.8,2,At-Risk Loyalists
723,1,447.53000000000003,2,At-Risk Loyalists
200,3,1396.99,3,New/Promising
157,4,504.42,3,New/Promising
71,3,1993.7,3,New/Promising
36,2,517.36,1,Lost Customers
553,1,314.65999999999997,2,At-Risk Loyalists
499,1,544.47,2,At-Risk Loyalists
566,1,360.08,2,At-Risk Loyalists
29,1,139.10000000000002,1,Lost Customers
2,7,2768.83,0,Champions
26,5,600.07,1,Lost Customers
326,2,546.72,2,At-Risk Loyalists
237,1,232.48000000000002,2,At-Risk Loyalists
531,4,1780.34,3,New/Promising
89,5,2247.4900000000002,3,New/Promising
31,1,481.75,1,Lost Customers
29,4,945.04,1,Lost Customers
211,4,1142.0,3,New/Promising
3,17,3562.89,0,Champions
227,6,1921.76,3,New/Promising
22,6,1424.94,1,Lost Customers
93,1,443.0,2,At-Risk Loyalists
5,26,14000.85,0,Champions
264,1,158.95000000000002,2,At-Risk Loyalists
3,26,13054.26,0,Champions
44,26,11878.88,0,Champions
218,2,388.75,2,At-Risk Loyalists
57,2,779.9,1,Lost Customers
12,28,10803.710000000001,0,Champions
9,9,4291.06,0,Champions
192,28,6880.97,0,Champions
82,4,592.97,3,New/Promising
326,1,440.0,2,At-Risk Loyalists
552,1,179.6,2,At-Risk Loyalists
72,3,1796.48,3,New/Promising
30,12,1795.3500000000001,0,Champions
3,5,987.1,1,Lost Customers
515,1,270.92,2,At-Risk Loyalists
219,6,2150.36,3,New/Promising
46,1,422.58,1,Lost Customers
10,21,2986.9900000000002,0,Champions
72,8,3605.21,3,New/Promising
414,1,515.78,2,At-Risk Loyalists
431,2,568.64,2,At-Risk Loyalists
7,20,6324.9800000000005,0,Champions
24,3,758.8199999999999,1,Lost Customers
415,3,839.73,3,New/Promising
123,2,804.02,3,New/Promising
17,1,95.34,1,Lost Customers
310,1,349.27,2,At-Risk Loyalists
87,9,26278.86,0,Champions
51,7,1542.09,3,New/Promising
643,1,317.88,2,At-Risk Loyalists
581,1,267.9,2,At-Risk Loyalists
89,2,303.15,2,At-Risk Loyalists
388,1,110.7,2,At-Risk Loyalists
39,12,4600.15,0,Champions
464,6,2059.67,3,New/Promising
25,7,4318.200000000001,0,Champions
173,23,9962.11,0,Champions
43,2,324.24,1,Lost Customers
140,3,577.54,3,New/Promising
26,3,1213.1599999999999,1,Lost Customers
499,1,603.25,2,At-Risk Loyalists
72,2,801.51,1,Lost Customers
434,1,251.1,2,At-Risk Loyalists
673,1,269.37,2,At-Risk Loyalists
134,6,1490.23,3,New/Promising
366,1,337.2,2,At-Risk Loyalists
38,3,444.55,1,Lost Customers
610,2,680.85,2,At-Risk Loyalists
3,9,4385.9800000000005,0,Champions
2,4,357.0,1,Lost Customers
30,1,175.92,1,Lost Customers
578,2,741.85,2,At-Risk Loyalists
44,6,1656.52,3,New/Promising
58,5,1180.05,3,New/Promising
74,2,414.20000000000005,1,Lost Customers
519,1,231.33999999999997,2,At-Risk Loyalists
278,2,488.15000000000003,2,At-Risk Loyalists
181,2,201.14,2,At-Risk Loyalists
8,2,178.05,1,Lost Customers
4,22,2736.65,0,Champions
432,1,461.68,2,At-Risk Loyalists
661,1,427.0,2,At-Risk Loyalists
477,2,1296.43,3,New/Promising
43,7,4182.99,3,New/Promising
