customer_id,recency,frequency,monetary,cluster,Segment
17471,475,1,321.65000000000003,3,New/Promising
17472,191,4,935.1,0,Champions
17473,409,2,607.0,3,New/Promising
17474,600,1,1047.0,3,New/Promising
17475,79,1,194.37,3,New/Promising
17476,396,2,489.86,3,New/Promising
17477,613,2,1144.3,0,Champions
17478,408,2,1272.8,0,Champions
17479,633,1,389.26000000000005,3,New/Promising
17480,78,2,902.03,2,At-Risk Loyalists
17481,4,4,1255.59,2,At-Risk Loyalists
17482,487,2,778.19,3,New/Promising
17483,65,4,591.73,2,At-Risk Loyalists
17484,576,2,209.57,3,New/Promising
17486,261,1,396.87,3,New/Promising
17487,728,1,160.55,3,New/Promising
17488,641,1,336.5,3,New/Promising
17489,59,2,376.64,2,At-Risk Loyalists
17490,1,9,2750.5,1,Lost Customers
17491,1,17,5981.07,1,Lost Customers
17492,248,3,1122.42,0,Champions
17493,385,1,100.91000000000001,3,New/Promising
17494,502,1,54.699999999999996,3,New/Promising
17495,8,3,806.72,2,At-Risk Loyalists
17496,359,4,1412.89,0,Champions
17497,390,2,287.25,3,New/Promising
17498,76,1,272.22,3,New/Promising
17499,290,2,1341.39,0,Champions
17500,17,3,1138.0,2,At-Risk Loyalists
17501,221,2,288.6,3,New/Promising
17502,9,4,689.1,2,At-Risk Loyalists
17503,3,2,558.96,2,At-Risk Loyalists
17504,206,18,9565.12,1,Lost Customers
17505,162,5,2435.48,0,Champions
17506,76,1,302.2,3,New/Promising
17507,262,2,605.58,3,New/Promising
17508,281,8,4579.23,0,Champions
17509,58,8,6115.14,1,Lost Customers
17510,25,2,514.56,2,At-Risk Loyalists
17511,3,60,175603.55,1,Lost Customers
17512,29,18,5467.820000000001,1,Lost Customers
17513,72,3,1158.8,0,Champions
17514,128,2,542.83,3,New/Promising
17515,31,9,1617.46,1,Lost Customers
17516,15,6,957.55,2,At-Risk Loyalists
17517,309,1,153.94,3,New/Promising
17518,426,2,329.42,3,New/Promising
17519,17,15,5109.47,1,Lost Customers
17520,54,1,546.81,2,At-Risk Loyalists
17521,30,5,1278.06,2,At-Risk Loyalists
17522,2,5,1070.71,2,At-Risk Loyalists
17523,11,4,652.74,2,At-Risk Loyalists
17524,361,3,539.14,3,New/Promising
17525,360,3,1161.9,0,Champions
17526,5,12,4166.04,1,Lost Customers
17527,54,4,939.37,2,At-Risk Loyalists
17528,1,8,3628.5,1,Lost Customers
17529,610,2,1240.25,0,Champions
17530,1,12,3141.51,1,Lost Customers
17531,190,3,1266.82,0,Champions
17532,386,1,65.34,3,New/Promising
17533,435,1,34.8,3,New/Promising
17534,54,5,1668.83,0,Champions
17535,280,1,164.4,3,New/Promising
17536,177,3,364.83,3,New/Promising
17537,30,2,897.62,2,At-Risk Loyalists
17538,26,1,98.42,2,At-Risk Loyalists
17539,618,4,1226.57,0,Champions
17540,25,6,1590.6000000000001,2,At-Risk Loyalists
17541,510,1,124.46,3,New/Promising
17542,270,3,341.7,3,New/Promising
17543,550,1,120.05,3,New/Promising
17544,390,3,960.69,0,Champions
17545,43,6,1448.54,0,Champions
17547,376,2,727.85,3,New/Promising
17548,234,4,731.26,0,Champions
17549,24,2,148.86,2,At-Risk Loyalists
17550,197,9,2547.64,0,Champions
17551,359,1,306.84,3,New/Promising
17552,60,12,3085.29,1,Lost Customers
17553,130,4,3757.6,0,Champions
17554,1,5,1952.45,2,At-Risk Loyalists
17555,20,5,1057.74,2,At-Risk Loyalists
17556,206,2,300.67,3,New/Promising
17557,14,4,575.46,2,At-Risk Loyalists
17558,393,1,259.17,3,New/Promising
17559,513,1,167.62,3,New/Promising
17560,95,9,1895.8,0,Champions
17561,19,4,722.34,2,At-Risk Loyalists
17562,14,7,1122.38,2,At-Risk Loyalists
17563,578,2,392.38,3,New/Promising
17564,24,3,454.01,2,At-Risk Loyalists
17565,587,1,131.83,3,New/Promising
17566,8,2,901.21,2,At-Risk Loyalists
17567,7,9,5356.03,1,Lost Customers
17568,633,1,382.79,3,New/Promising
17569,332,1,344.14,3,New/Promising
17570,382,1,100.0,3,New/Promising
17571,50,5,1703.75,0,Champions
17572,71,10,723.01,0,Champions
17573,29,3,380.6,2,At-Risk Loyalists
17574,243,1,185.65,3,New/Promising
17575,667,1,171.7,3,New/Promising
17576,8,41,9056.81,1,Lost Customers
17577,645,2,348.75,3,New/Promising
17578,218,7,1047.33,0,Champions
17579,5,4,753.28,2,At-Risk Loyalists
17580,253,5,545.27,0,Champions
17581,1,43,18757.75,1,Lost Customers
17582,236,5,1450.7,0,Champions
17583,560,1,135.95,3,New/Promising
17584,7,6,5309.42,1,Lost Customers
17585,109,7,2093.3,0,Champions
17586,619,1,167.4,3,New/Promising
17587,628,1,181.66,3,New/Promising
17588,100,7,2939.55,0,Champions
17589,60,18,14049.87,1,Lost Customers
17590,2,3,1479.22,2,At-Risk Loyalists
17591,73,8,2776.67,0,Champions
17592,739,1,148.3,3,New/Promising
17593,4,11,8095.8,1,Lost Customers
17594,85,4,2497.88,0,Champions
17595,12,2,388.79,2,At-Risk Loyalists
17596,23,13,4920.67,1,Lost Customers
17597,214,5,3484.09,0,Champions
17598,381,1,409.98,3,New/Promising
17599,478,1,52.05,3,New/Promising
17600,18,1,161.67000000000002,2,At-Risk Loyalists
17601,239,2,421.48,3,New/Promising
17602,2,14,7451.13,1,Lost Customers
17603,78,4,1793.48,0,Champions
17604,217,6,945.9300000000001,0,Champions
17605,590,1,160.75,3,New/Promising
17606,737,1,87.30000000000001,3,New/Promising
17607,376,1,333.81,3,New/Promising
17608,33,4,498.53,2,At-Risk Loyalists
17609,41,11,1894.34,1,Lost Customers
17610,540,5,1529.49,0,Champions
17611,7,28,8371.98,1,Lost Customers
17612,53,18,5394.86,1,Lost Customers
17613,23,14,4559.150000000001,1,Lost Customers
17614,57,1,390.07,2,At-Risk Loyalists
17615,130,6,733.2,0,Champions
17616,174,4,1060.8,0,Champions
17617,559,1,395.33,3,New/Promising
17618,6,11,4073.2400000000002,1,Lost Customers
17619,312,1,218.52,3,New/Promising
17620,60,1,81.44,3,New/Promising
17621,21,6,3175.12,1,Lost Customers
17622,598,2,1130.21,0,Champions
17623,33,7,2383.67,1,Lost Customers
17624,15,4,1568.63,2,At-Risk Loyalists
17625,18,8,6067.8,1,Lost Customers
17626,603,1,254.0,3,New/Promising
17627,479,1,296.36,3,New/Promising
17628,81,1,75.75,3,New/Promising
17629,6,10,2455.52,1,Lost Customers
17630,170,2,503.59999999999997,3,New/Promising
17631,2,7,998.49,2,At-Risk Loyalists
17633,31,7,2057.39,0,Champions
17634,36,9,2361.9700000000003,1,Lost Customers
17635,424,3,1265.58,0,Champions
17636,19,1,285.56,2,At-Risk Loyalists
17637,31,2,547.0600000000001,2,At-Risk Loyalists
17638,647,2,842.4,3,New/Promising
17639,276,6,615.17,0,Champions
17640,87,6,3168.94,0,Champions
17642,120,5,1824.49,0,Champions
17643,373,2,541.25,3,New/Promising
17644,1,20,6028.6,1,Lost Customers
17646,219,12,4149.79,0,Champions
17647,65,3,331.65999999999997,2,At-Risk Loyalists
17648,61,5,2216.37,0,Champions
17649,138,3,1578.89,0,Champions
17650,21,1,166.08,2,At-Risk Loyalists
17651,12,16,5703.52,1,Lost Customers
17652,25,12,4867.72,1,Lost Customers
17653,37,4,1207.56,2,At-Risk Loyalists
17654,277,1,117.55,3,New/Promising
17655,11,9,3652.48,1,Lost Customers
17656,73,5,1674.69,0,Champions
17657,430,1,126.0,3,New/Promising
17658,26,2,595.42,2,At-Risk Loyalists
17659,17,14,3834.79,1,Lost Customers
17660,141,2,359.47,3,New/Promising
17662,662,2,412.92,3,New/Promising
17663,26,17,5175.83,1,Lost Customers
17664,19,4,1166.23,2,At-Risk Loyalists
17665,493,1,563.1,3,New/Promising
17666,4,5,2047.8,2,At-Risk Loyalists
17667,66,9,3950.7,1,Lost Customers
17668,1,2,347.75,2,At-Risk Loyalists
17669,43,10,6142.35,1,Lost Customers
17670,228,1,205.7,3,New/Promising
17671,16,5,2403.34,2,At-Risk Loyalists
17672,50,7,5778.63,1,Lost Customers
17673,2,13,4233.58,1,Lost Customers
17674,74,2,851.7,2,At-Risk Loyalists
17675,1,70,38259.6,1,Lost Customers
17676,4,10,2765.84,1,Lost Customers
17677,2,54,36692.91,1,Lost Customers
17678,264,2,599.76,3,New/Promising
17679,53,7,3577.61,0,Champions
17680,24,3,497.45,2,At-Risk Loyalists
17681,597,5,731.2,0,Champions
17682,10,11,4456.78,1,Lost Customers
17683,386,3,819.01,0,Champions
17684,44,1,239.41,2,At-Risk Loyalists
17685,17,12,5943.17,1,Lost Customers
17686,7,9,8296.81,1,Lost Customers
17687,421,1,432.68,3,New/Promising
17688,394,1,304.2,3,New/Promising
17689,388,2,317.08,3,New/Promising
17690,30,20,7448.1,1,Lost Customers
17691,358,4,780.0500000000001,0,Champions
17692,127,12,2975.8,0,Champions
17693,137,1,200.47,3,New/Promising
17694,142,3,1695.97,0,Champions
17695,132,5,1746.04,0,Champions
17696,38,27,7679.59,1,Lost Customers
17697,236,1,338.95,3,New/Promising
17698,261,1,154.95,3,New/Promising
17699,477,2,442.0,3,New/Promising
17700,17,14,6679.97,1,Lost Customers
17701,253,1,417.95,3,New/Promising
17702,30,6,3144.04,1,Lost Customers
17703,35,4,1094.84,2,At-Risk Loyalists
17704,169,2,885.19,0,Champions
17705,3,11,2083.9,1,Lost Customers
17706,4,31,20749.98,1,Lost Customers
17707,185,8,609.3000000000001,0,Champions
17708,188,4,887.9300000000001,0,Champions
17709,170,5,671.01,0,Champions
17710,424,1,293.5,3,New/Promising
17711,11,2,385.1,2,At-Risk Loyalists
17712,45,1,522.91,2,At-Risk Loyalists
17713,382,4,1198.09,0,Champions
17714,321,5,1410.18,0,Champions
17715,201,2,489.59999999999997,3,New/Promising
17716,23,24,15956.97,1,Lost Customers
17717,421,1,376.92,3,New/Promising
17718,232,2,439.18,3,New/Promising
17719,38,15,5396.04,1,Lost Customers
17720,26,10,2768.91,1,Lost Customers
17721,659,1,307.21000000000004,3,New/Promising
17722,96,5,4430.36,0,Champions
17723,127,7,3378.4000000000005,0,Champions
17724,71,3,1033.0,0,Champions
17725,16,11,3439.08,1,Lost Customers
17726,395,7,1092.06,0,Champions
17727,15,1,1060.25,2,At-Risk Loyalists
17728,4,5,4238.76,1,Lost Customers
17729,596,1,438.65000000000003,3,New/Promising
17730,3,20,7773.8,1,Lost Customers
17731,79,6,1708.99,0,Champions
17732,373,8,2470.39,0,Champions
17733,39,2,692.19,2,At-Risk Loyalists
17734,54,6,1442.32,0,Champions
17735,2,26,17244.93,1,Lost Customers
17736,9,3,377.44,2,At-Risk Loyalists
17737,9,2,168.24,2,At-Risk Loyalists
17738,19,13,4183.56,1,Lost Customers
17739,12,18,7730.59,1,Lost Customers
17740,389,6,426.9,0,Champions
17741,407,2,101.1,3,New/Promising
17742,113,11,2098.48,0,Champions
17743,448,1,229.2,3,New/Promising
17744,4,7,2649.14,1,Lost Customers
17745,478,2,600.34,3,New/Promising
17746,240,4,904.1800000000001,0,Champions
17747,113,1,71.4,3,New/Promising
17748,527,1,358.15,3,New/Promising
17749,178,3,1026.18,0,Champions
17750,5,9,1797.57,1,Lost Customers
17751,421,1,157.85999999999999,3,New/Promising
17752,359,1,80.64,3,New/Promising
17753,464,4,390.56,3,New/Promising
17754,1,13,4577.53,1,Lost Customers
17756,376,3,733.7,0,Champions
17757,1,56,9422.45,1,Lost Customers
17758,19,12,5012.53,1,Lost Customers
17759,17,5,1276.91,2,At-Risk Loyalists
17760,22,6,918.93,2,At-Risk Loyalists
17761,33,1,712.78,2,At-Risk Loyalists
17762,456,1,129.75,3,New/Promising
17763,263,4,86.15,3,New/Promising
17764,51,5,1623.64,0,Champions
17765,159,4,530.8,0,Champions
17766,381,2,299.61,3,New/Promising
17767,15,2,413.05,2,At-Risk Loyalists
17768,8,7,3509.51,1,Lost Customers
17769,13,17,7103.08,1,Lost Customers
17770,199,5,1143.27,0,Champions
17771,57,4,387.41,2,At-Risk Loyalists
17772,11,3,384.77,2,At-Risk Loyalists
17773,514,2,585.27,3,New/Promising
17774,97,9,3328.05,0,Champions
17775,255,1,56.4,3,New/Promising
17776,387,2,338.56,3,New/Promising
17777,25,3,665.86,2,At-Risk Loyalists
17778,662,1,197.70000000000002,3,New/Promising
17779,21,3,658.57,2,At-Risk Loyalists
17780,667,3,352.91,3,New/Promising
17781,159,2,188.02,3,New/Promising
17782,383,2,679.02,3,New/Promising
17783,72,3,379.91,2,At-Risk Loyalists
17784,550,1,112.86,3,New/Promising
17785,53,3,403.38,2,At-Risk Loyalists
17786,85,2,278.74,3,New/Promising
17787,153,4,2601.4700000000003,0,Champions
17788,74,2,1117.9,2,At-Risk Loyalists
17789,281,2,397.15,3,New/Promising
17790,27,20,2783.61,1,Lost Customers
17791,30,1,106.1,2,At-Risk Loyalists
17792,467,2,370.05,3,New/Promising
17793,25,1,323.04,2,At-Risk Loyalists
17794,687,2,147.3,3,New/Promising
17795,180,2,350.39,3,New/Promising
17796,40,7,1361.99,0,Champions
17797,22,8,1985.87,1,Lost Customers
17798,582,1,183.09,3,New/Promising
17799,22,20,6341.89,1,Lost Customers
17800,37,9,1199.01,0,Champions
17801,451,3,798.3299999999999,0,Champions
17802,82,10,5053.12,1,Lost Customers
17803,392,1,184.66,3,New/Promising
17804,376,3,385.23,3,New/Promising
17805,74,2,927.03,2,At-Risk Loyalists
17806,11,1,546.04,2,At-Risk Loyalists
17807,395,3,437.87,3,New/Promising
17808,549,4,262.64,3,New/Promising
17809,16,20,11337.39,1,Lost Customers
17810,669,2,374.81,3,New/Promising
17811,4,47,9609.8,1,Lost Customers
17812,13,7,1165.8899999999999,2,At-Risk Loyalists
17813,14,5,1770.8799999999999,2,At-Risk Loyalists
17814,375,2,1617.32,0,Champions
17815,393,1,591.96,3,New/Promising
17816,37,6,112.32,2,At-Risk Loyalists
17817,4,6,807.85,2,At-Risk Loyalists
17818,738,1,130.18,3,New/Promising
17819,72,12,6612.5199999999995,1,Lost Customers
17820,374,1,183.56,3,New/Promising
17821,406,1,334.62,3,New/Promising
17822,420,5,2188.5,0,Champions
17823,421,2,494.25,3,New/Promising
17824,51,1,298.4,2,At-Risk Loyalists
17825,599,4,731.96,0,Champions
17826,374,1,134.59,3,New/Promising
17827,5,6,2388.05,1,Lost Customers
17828,23,4,1820.09,2,At-Risk Loyalists
17829,299,5,4756.74,0,Champions
17830,2,3,398.7,2,At-Risk Loyalists
17831,33,1,35.400000000000006,3,New/Promising
17832,50,1,155.37,3,New/Promising
17833,723,1,342.36,3,New/Promising
17834,415,2,730.47,3,New/Promising
17835,3,3,350.64,2,At-Risk Loyalists
17836,47,1,110.21000000000001,3,New/Promising
17837,42,8,1593.38,0,Champions
17838,27,13,6722.900000000001,1,Lost Customers
17839,42,1,338.8,2,At-Risk Loyalists
17840,444,1,185.72,3,New/Promising
17841,2,211,70884.07,1,Lost Customers
17842,602,1,430.69,3,New/Promising
17843,303,2,326.23,3,New/Promising
17844,107,1,51.559999999999995,3,New/Promising
17845,555,4,598.19,0,Champions
17846,85,1,2033.1,0,Champions
17847,516,2,129.69,3,New/Promising
17848,81,30,3650.9,1,Lost Customers
17849,218,8,1063.76,0,Champions
17850,372,155,56600.08,1,Lost Customers
17851,422,6,1563.34,0,Champions
17852,12,5,663.21,2,At-Risk Loyalists
17853,407,3,1608.19,0,Champions
17854,185,6,1071.45,0,Champions
17855,373,1,417.94,3,New/Promising
17856,2,4,1418.03,2,At-Risk Loyalists
17857,4,24,28682.24,1,Lost Customers
17858,6,30,12797.65,1,Lost Customers
17859,305,1,148.21,3,New/Promising
17860,369,4,1015.54,0,Champions
17861,3,18,5127.69,1,Lost Customers
17862,324,4,1279.09,0,Champions
17863,59,12,5745.2,1,Lost Customers
17864,13,5,924.32,2,At-Risk Loyalists
17865,31,46,26374.39,1,Lost Customers
17866,143,3,1134.95,0,Champions
17867,30,15,1621.2800000000002,1,Lost Customers
17868,386,1,234.65,3,New/Promising
17869,107,7,1036.16,0,Champions
17870,2,13,3108.15,1,Lost Customers
17871,205,5,1118.99,0,Champions
17872,382,1,235.87,3,New/Promising
17873,80,18,6515.88,1,Lost Customers
17874,185,6,683.46,0,Champions
17875,688,1,167.1,3,New/Promising
17876,400,3,3424.02,0,Champions
17877,170,1,237.61,3,New/Promising
17878,44,3,1412.33,2,At-Risk Loyalists
17879,174,1,178.51999999999998,3,New/Promising
17880,365,3,824.9200000000001,0,Champions
17881,304,1,133.35000000000002,3,New/Promising
17882,379,2,313.46,3,New/Promising
17883,3,7,995.85,2,At-Risk Loyalists
17884,4,20,3072.89,1,Lost Customers
17885,12,1,190.19,2,At-Risk Loyalists
17886,32,6,1608.38,2,At-Risk Loyalists
17887,129,1,111.35,3,New/Promising
17888,21,25,1820.44,1,Lost Customers
17889,212,7,774.87,0,Champions
17890,323,2,602.09,3,New/Promising
17891,162,1,203.85999999999999,3,New/Promising
17892,56,3,244.1,2,At-Risk Loyalists
17893,225,1,112.25,3,New/Promising
17894,72,18,2453.38,1,Lost Customers
17895,44,1,98.0,3,New/Promising
17896,23,1,256.32,2,At-Risk Loyalists
17897,173,9,2585.0,0,Champions
17898,85,4,299.18,2,At-Risk Loyalists
17899,159,1,155.8,3,New/Promising
17900,190,2,112.19999999999999,3,New/Promising
17901,29,3,260.08,2,At-Risk Loyalists
17902,547,1,216.39999999999998,3,New/Promising
17903,394,1,381.09000000000003,3,New/Promising
17904,21,1,191.67,2,At-Risk Loyalists
17905,71,13,2383.52,1,Lost Customers
17906,247,1,72.9,3,New/Promising
17907,641,1,291.76,3,New/Promising
17908,374,5,1411.54,0,Champions
17909,737,1,132.55,3,New/Promising
17910,726,1,261.7,3,New/Promising
17911,9,1,366.23,2,At-Risk Loyalists
17912,310,6,375.5,0,Champions
17913,59,14,3479.64,1,Lost Customers
17914,4,1,336.43,2,At-Risk Loyalists
17915,551,1,242.13,3,New/Promising
17916,629,2,43.87,3,New/Promising
17917,45,3,341.28,2,At-Risk Loyalists
17918,501,3,396.39,3,New/Promising
17919,88,2,1840.32,0,Champions
17920,4,54,24516.46,1,Lost Customers
17921,64,10,2423.5,0,Champions
17922,543,1,170.4,3,New/Promising
17923,282,3,497.0,3,New/Promising
17924,12,8,3536.7000000000003,1,Lost Customers
17925,373,1,488.16,3,New/Promising
17926,133,5,1035.49,0,Champions
17927,722,1,294.0,3,New/Promising
17928,45,3,341.24,2,At-Risk Loyalists
17929,11,12,3082.1,1,Lost Customers
17930,36,13,4275.22,1,Lost Customers
17931,134,14,3437.29,0,Champions
17932,29,3,1331.57,2,At-Risk Loyalists
17933,632,1,114.69,3,New/Promising
17934,52,3,1049.15,2,At-Risk Loyalists
17935,138,7,686.14,0,Champions
17936,5,1,389.84,2,At-Risk Loyalists
17937,9,7,4301.22,1,Lost Customers
17938,420,1,144.29,3,New/Promising
17939,160,1,99.14,3,New/Promising
17940,49,16,30393.19,1,Lost Customers
17941,131,4,1433.28,0,Champions
17942,8,1,77.50000000000001,2,At-Risk Loyalists
17944,423,1,75.41,3,New/Promising
17945,697,3,360.35,3,New/Promising
17946,233,2,149.57999999999998,3,New/Promising
17947,37,1,176.68,2,At-Risk Loyalists
17948,147,1,358.56000000000006,3,New/Promising
17949,1,118,118628.08,1,Lost Customers
17950,72,7,1432.81,0,Champions
17951,40,4,1636.0800000000002,2,At-Risk Loyalists
17952,378,4,819.61,0,Champions
17953,540,1,160.82,3,New/Promising
17954,5,19,3966.05,1,Lost Customers
17955,199,6,949.9,0,Champions
17956,249,1,12.75,3,New/Promising
17957,66,1,111.68,3,New/Promising
17958,117,2,973.88,0,Champions
17959,592,1,140.75,3,New/Promising
17960,171,3,135.08,3,New/Promising
17961,21,100,2995.54,1,Lost Customers
17962,142,4,687.42,0,Champions
17963,471,4,651.51,0,Champions
17964,32,2,733.46,2,At-Risk Loyalists
17965,38,29,7240.9800000000005,1,Lost Customers
17966,38,10,1974.42,1,Lost Customers
17967,372,2,357.28999999999996,3,New/Promising
17968,374,4,888.04,0,Champions
17969,166,20,2369.94,0,Champions
17970,211,1,582.59,3,New/Promising
17971,548,1,161.94,3,New/Promising
17972,242,1,136.04,3,New/Promising
17973,52,1,337.04,2,At-Risk Loyalists
17974,25,6,1858.06,2,At-Risk Loyalists
17975,15,24,7028.83,1,Lost Customers
17976,372,1,706.38,3,New/Promising
17977,29,2,1565.6299999999999,2,At-Risk Loyalists
17978,365,4,1461.76,0,Champions
17979,36,4,757.71,2,At-Risk Loyalists
17980,166,4,1033.42,0,Champions
17981,411,1,239.12,3,New/Promising
17982,681,1,138.18,3,New/Promising
17983,395,1,171.71,3,New/Promising
17984,145,5,1191.27,0,Champions
17985,22,1,634.95,2,At-Risk Loyalists
17986,56,1,20.8,3,New/Promising
17987,185,5,1003.64,0,Champions
17988,12,14,489.54,2,At-Risk Loyalists
17989,379,1,228.82999999999998,3,New/Promising
17990,237,6,1527.6100000000001,0,Champions
17991,225,3,320.55,3,New/Promising
17992,389,1,254.13,3,New/Promising
17993,617,1,235.19,3,New/Promising
17994,122,11,2313.32,0,Champions
17995,282,3,495.48,3,New/Promising
17996,380,3,482.33,3,New/Promising
17997,74,8,1970.6699999999998,0,Champions
17998,380,3,639.24,0,Champions
17999,37,3,730.9,2,At-Risk Loyalists
18000,564,1,124.25,3,New/Promising
18001,12,6,953.84,2,At-Risk Loyalists
18002,376,4,249.92,3,New/Promising
18003,376,1,358.61,3,New/Promising
18004,362,1,169.47,3,New/Promising
18005,4,2,249.72,2,At-Risk Loyalists
18006,23,4,997.86,2,At-Risk Loyalists
18007,393,1,220.32,3,New/Promising
18008,70,23,19787.13,1,Lost Customers
18009,235,8,2155.83,0,Champions
18010,257,1,174.8,3,New/Promising
18011,373,2,527.03,3,New/Promising
18012,723,1,115.3,3,New/Promising
18013,155,2,187.29,3,New/Promising
18014,28,1,166.42,2,At-Risk Loyalists
18015,4,1,120.03,2,At-Risk Loyalists
18016,32,7,1960.46,0,Champions
18017,81,4,688.0,0,Champions
18018,108,4,297.99,3,New/Promising
18019,52,1,38.45,3,New/Promising
18020,544,1,190.48000000000002,3,New/Promising
18021,510,2,227.06,3,New/Promising
18022,36,5,1651.79,2,At-Risk Loyalists
18024,153,2,389.78,3,New/Promising
18025,380,6,1177.72,0,Champions
18026,501,2,2074.07,0,Champions
18027,99,1,115.31,3,New/Promising
18028,583,1,192.05,3,New/Promising
18029,642,1,433.77,3,New/Promising
18030,4,2,230.64999999999998,2,At-Risk Loyalists
18031,379,1,462.09999999999997,3,New/Promising
18032,334,1,73.5,3,New/Promising
18033,65,1,97.97,3,New/Promising
18034,22,3,793.7,2,At-Risk Loyalists
18035,36,5,1276.74,2,At-Risk Loyalists
18036,32,11,1563.6399999999999,1,Lost Customers
18037,154,15,167.42,0,Champions
18038,556,1,149.41,3,New/Promising
18039,374,4,579.17,0,Champions
18040,19,2,357.20000000000005,2,At-Risk Loyalists
18041,12,38,8752.38,1,Lost Customers
18042,54,2,281.15,2,At-Risk Loyalists
18043,25,3,875.97,2,At-Risk Loyalists
18044,4,18,3505.61,1,Lost Customers
18045,45,1,189.4,2,At-Risk Loyalists
18046,650,1,189.63,3,New/Promising
18047,381,2,342.69,3,New/Promising
18048,203,3,401.73,3,New/Promising
18049,437,2,556.52,3,New/Promising
